,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Wasserstein_D,9.402440071105957,14.301767349243164,23.371889114379883,26.44599723815918,29.576589584350586,30.60414695739746,33.381439208984375,37.436859130859375,36.49485397338867,37.04433822631836,37.85508346557617,35.45997619628906,33.79436111450195,33.038719177246094,29.182764053344727,30.32217025756836,28.30002784729004,26.57378578186035,29.908159255981445,26.501995086669922
Loss_D,-8.466981887817383,-13.420882225036621,-20.01142120361328,-23.179231643676758,-25.950428009033203,-26.581785202026367,-27.14784049987793,-32.989280700683594,-31.18045997619629,-30.477279663085938,-29.889507293701172,-27.444305419921875,-25.107765197753906,-26.351463317871094,-21.83275604248047,-24.053634643554688,-22.05112075805664,-20.06672477722168,-21.149507522583008,-20.760986328125
Loss_G,10.563007354736328,15.810625076293945,22.660757064819336,24.819927215576172,27.49277687072754,29.004486083984375,30.673782348632812,32.032440185546875,33.14917755126953,33.21143341064453,33.101165771484375,32.51811981201172,32.07497024536133,30.254817962646484,28.515544891357422,30.08736801147461,28.288997650146484,26.71890640258789,26.267581939697266,27.30274200439453
Loss_D_Real,1.1565169095993042,1.586181402206421,2.4335694313049316,2.8307406902313232,3.415853500366211,2.8044464588165283,3.8249106407165527,6.427399635314941,4.401793003082275,4.95612096786499,4.620650291442871,3.4685893058776855,1.8524079322814941,3.551190137863159,1.6510299444198608,1.6449363231658936,1.264082431793213,0.38521021604537964,1.6016850471496582,0.6163524985313416
Loss_G_Fake,-8.245923042297363,-12.715585708618164,-20.93832015991211,-23.615257263183594,-26.160736083984375,-27.799699783325195,-29.556528091430664,-31.009458541870117,-32.09305953979492,-32.088218688964844,-33.234432220458984,-31.99138641357422,-31.941951751708984,-29.48752784729004,-27.531734466552734,-28.677234649658203,-27.035945892333984,-26.188575744628906,-28.306474685668945,-25.885643005371094
c,-8.466981887817383,-13.420882225036621,-20.01142120361328,-23.179231643676758,-25.950428009033203,-26.581785202026367,-27.14784049987793,-32.989280700683594,-31.18045997619629,-30.477279663085938,-29.889507293701172,-27.444305419921875,-25.107765197753906,-26.351463317871094,-21.83275604248047,-24.053634643554688,-22.05112075805664,-20.06672477722168,-21.149507522583008,-20.760986328125
